id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30953129,Lovely 2-Bed Apartment with terrace in Gràcia,231287756,Gisela,Gràcia,la Vila de Gràcia,41.40285,2.15995,Entire home/apt,15,31,1,2019-06-15,1,1,131
30954814,sf2b 2FLATS BY SAGRADA FAMILIA-GAUDI,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40332,2.17231,Entire home/apt,152,1,0,,,80,173
30955329,Double BR @ Barceloneta Beach Rooftop Garden,231305373,Jan,Ciutat Vella,la Barceloneta,41.3763,2.18872,Private room,60,1,25,2019-06-20,3.99,1,110
30955736,"En venta, Centrico atico en Barcelona, Borne",231307751,Leo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38831,2.17638,Entire home/apt,69,365,0,,,1,364
30966433,Habitación Doble con Baño Privado en Las Ramblas,57529033,Jordi,Ciutat Vella,el Raval,41.37895,2.17391,Private room,42,1,51,2019-07-09,9.39,2,42
30967804,♥ Luxury Suite & Private Bath ♥ Center BCN,231387119,Guy,Eixample,la Nova Esquerra de l'Eixample,41.38315,2.15508,Private room,59,2,30,2019-06-22,4.52,1,45
30971260,"Bcn king size bedroom, private bath Sants Camp Nou",100648745,Raúl,Sants-Montjuïc,Sants - Badal,41.37269,2.13097,Private room,30,2,18,2019-07-02,4.09,2,99
30971474,♡ Spacious & Sunny ♡ 3BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38711,2.16132,Entire home/apt,275,3,4,2019-06-22,1.62,4,198
30971589,Huge Apartment for 10,159934048,The Streets Apartments,Ciutat Vella,el Raval,41.3805,2.17278,Entire home/apt,500,1,12,2019-05-12,1.97,2,240
30971773,Great Apartment ! Private Room!,183700479,Carlos,Eixample,la Dreta de l'Eixample,41.3965,2.1727,Private room,55,2,2,2019-06-26,0.32,1,364
30972115,Fantastic centric room in Barcelona!,13055462,Diego,Sants-Montjuïc,el Poble Sec,41.37474,2.16811,Private room,38,2,9,2019-06-24,2.01,3,282
30974074,★ Sunny & Brilliant ★ 3 BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38557,2.16203,Entire home/apt,250,3,2,2019-06-25,2,4,192
30976440,Great apartment with terrace,155101958,The Streets Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38618,2.15388,Entire home/apt,300,1,0,,,3,158
30976458,Great apartment in the city center for 6 people,155101958,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38582,2.15267,Entire home/apt,300,1,0,,,3,155
30977022,♡ Sunny & Huge ♡ 3BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38643,2.16205,Entire home/apt,250,3,6,2019-06-23,1.45,4,84
30977118,Amazing apartment in the city center,155101958,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38599,2.15231,Entire home/apt,300,1,1,2019-07-07,1,3,242
30978555,La Rosa Beautiful apartment with terrace.,231102415,The Streets,Gràcia,la Vila de Gràcia,41.39958,2.15882,Entire home/apt,300,1,7,2019-04-19,1.22,2,88
30979643,LUXURY PRIVATE ROOM 10 MINS WALK FROM LAS RAMBLAS!,189475334,Ariana,Ciutat Vella,el Raval,41.37654,2.16896,Private room,49,1,16,2019-06-21,3.20,2,293
30979998,La habitación en un piso cómodo y muy tranquilo,1853836,Daria,Sant Andreu,la Sagrera,41.4244,2.1918,Private room,35,2,8,2019-06-26,1.76,2,83
30980249,★Bright & Peaceful | 3BD in the ❤ of BCN ★,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38616,2.16323,Entire home/apt,313,3,4,2019-07-03,1.26,4,314
31005083,"Double room with private bathroom, Sagrada Família",37032072,Joan Josep,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40422,2.16756,Private room,23,31,1,2019-03-04,0.23,11,222
31008651,Habitación preciosa en piso compartido,159333450,Carlos,Sant Andreu,la Sagrera,41.42487,2.18895,Private room,40,31,0,,,2,364
31009448,"Huge new room with A/C and TV, next to the metro12",87452498,Santi,Horta-Guinardó,el Carmel,41.42704,2.15677,Private room,36,1,11,2019-06-16,1.76,1,356
31010247,Nice & cozy room in the heart of Barcelona,208542549,Pedro,Eixample,Sant Antoni,41.37526,2.16376,Private room,45,1,4,2019-05-06,1.01,9,87
31010974,APARTMENTO CON UNA HABITACIÓN- EL BORN (BHM2-3214),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38741,2.17838,Entire home/apt,45,32,0,,,120,73
31011845,Two bedroom apartment in Barcelona,157746231,Natalia,Horta-Guinardó,el Guinardó,41.41806,2.17974,Entire home/apt,125,2,5,2019-06-23,1.60,36,317
31013062,Cozy & nice room in the heart of Barcelona,208542549,Pedro,Eixample,Sant Antoni,41.37536,2.1617,Private room,25,1,14,2019-06-17,2.18,9,48
31013180,Apartment in Barcelona Fórum,231620539,Sebastian,Sant Martí,el Besòs i el Maresme,41.41187,2.21839,Entire home/apt,80,4,12,2019-07-06,2.22,1,37
31013518,Apartment in the city center,231456318,Gran,Eixample,la Nova Esquerra de l'Eixample,41.37818,2.15025,Entire home/apt,300,1,1,2019-02-18,0.21,4,153
31014102,For girls!Nice and cozy room in Glories(Mini A/C),160171625,Ana,Sant Martí,el Clot,41.4074,2.19055,Private room,15,2,31,2019-06-30,5.85,2,41
31014480,"Comfortable, nice & cozy room in the center of BCN",208542549,Pedro,Eixample,Sant Antoni,41.37596,2.16227,Private room,100,1,12,2019-05-29,1.88,9,88
31015164,**Amazing  loft in BCN center town near to beach**,11435261,Senta,Ciutat Vella,el Raval,41.37621,2.17204,Entire home/apt,70,1,0,,,1,151
31019527,"Single room for rent in Sants, close to metro",8166913,Elisenda,Sants-Montjuïc,la Bordeta,41.36969,2.13817,Private room,20,5,5,2019-06-17,1.26,3,200
31019734,FABULOSO APARTAMENTO EN PLAZA ESPAÑA (BHM2-2227),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38929,2.18176,Entire home/apt,154,32,0,,,120,161
31020605,MODERN APARTMENT CITY CENTER,187037704,Victoria,Ciutat Vella,el Raval,41.3805,2.16626,Entire home/apt,60,32,0,,,3,365
31022924,CLASSBEDROOM PORT RAMBLAS 4,6099660,Barcelona Bedroom,Ciutat Vella,el Raval,41.37829,2.17428,Entire home/apt,150,1,16,2019-06-13,2.58,49,91
31026464,Barcelona Gotico,51222023,Gaetan Et Tatiana,Ciutat Vella,el Barri Gòtic,41.38092,2.17985,Private room,40,2,23,2019-06-30,4.04,1,83
31027522,COZY DOUBLE BEDROOM 10 MINS WALK FROM LAS RAMBLAS!,189475334,Ariana,Ciutat Vella,el Raval,41.37666,2.16737,Private room,49,1,23,2019-06-21,3.94,2,270
31029234,ESTUDIO ROMÁNTICO - CENTRO DE BARCELONA (BHM1-083),193618270,Alba,Ciutat Vella,el Raval,41.37674,2.16594,Entire home/apt,52,32,0,,,120,204
31030285,Most ideal studio in near Plaza Catalunya,168091065,Long Term Apartments,Eixample,la Dreta de l'Eixample,41.39199,2.1771,Entire home/apt,59,31,1,2019-04-01,0.30,25,313
31030467,Private studio room in heart of Born,231771831,Fernando,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38417,2.18132,Private room,110,3,22,2019-07-04,3.40,1,305
31030647,Flat in the heart of Borne,7168856,David,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38499,2.18206,Entire home/apt,50,32,0,,,6,362
31031432,Private Floor Penthouse ! With TERRACE and SPA,4916530,Mark,Sants-Montjuïc,el Poble Sec,41.37352,2.16233,Private room,329,2,5,2019-06-24,1.12,1,145
31031607,BARCELONA Nice Room: only for GIRL / Family/Group,102083579,Himu,Nou Barris,Vilapicina i la Torre Llobeta,41.42972,2.17767,Private room,9,30,0,,,3,80
31032178,BCN White Penthouse,7053689,Alain & Lana,Sant Martí,el Parc i la Llacuna del Poblenou,41.3946,2.19136,Entire home/apt,121,1,17,2019-06-25,3.59,27,146
31032688,Beautiful Triple Room at Vincci Gala ****,211080098,Melania Del Hotel Vincci Gala,Eixample,la Dreta de l'Eixample,41.39024,2.1741,Private room,2000,1,0,,,2,364
31033066,Boutique Triple Room,211080776,Carlos Del Hotel Vincci Mae,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39461,2.14537,Private room,2000,1,0,,,2,157
31033165,Boutique Studio in City Centre - monthly stays,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38897,2.17859,Entire home/apt,50,32,0,,,37,150
31033472,APARTAMENTO DELUXE CENTRO (BHM2-1768),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3903,2.1821,Entire home/apt,150,32,0,,,120,178
31033550,Comfortable double room in a bright and quiet flat,4331813,Alex,Eixample,la Dreta de l'Eixample,41.39501,2.17298,Private room,35,3,5,2019-06-30,2.46,1,45
31033953,APARTAMENTO FRIENDLY EN ALQUILER (BHM2-1796),193618270,Alba,Sants-Montjuïc,Sants,41.37437,2.13091,Entire home/apt,59,32,0,,,120,247
31034341,Big apartment with terrace in city center,227783078,Lina,Eixample,la Dreta de l'Eixample,41.39666,2.17314,Entire home/apt,280,3,15,2019-05-26,2.88,2,302
31034343,APARTAMENTO CORPORATIVO EN ALQUILER (BHM2-1840),193618270,Alba,Eixample,la Sagrada Família,41.40428,2.17221,Entire home/apt,99,120,0,,,120,159
31034478,"2742 - AB Rambla de Poble Nou - Stunning 1-Bedroom Apartment, 15 minutes away from Beautiful Mediterranean Sea",170716140,Robbie & Kay,Sant Martí,el Poblenou,41.40433,2.20009,Entire home/apt,65,32,0,,,130,282
31035364,APARTAMENTO SAGRADA FAMÍLIA (BHB3-3895),193618270,Alba,Sant Martí,el Camp de l'Arpa del Clot,41.41277,2.18004,Entire home/apt,82,32,0,,,120,202
31035510,2749 - AB Barceloneta Fisherman III - Stylish and Comfortable One-Bedroom Apartment Just Two Minutes from Beach,170716140,Robbie & Kay,Ciutat Vella,la Barceloneta,41.37827,2.1905,Entire home/apt,50,32,0,,,130,0
31035597,2750 - AB Barceloneta Fisherman IV - Stylish One-Bedroom Apartment With Balcony Just Two Minutes from Beach,170716140,Robbie & Kay,Ciutat Vella,la Barceloneta,41.37745,2.18999,Entire home/apt,60,32,0,,,130,0
31035694,APARTAMENTO CON TRES BALCONES (BHM2-2824),193618270,Alba,Ciutat Vella,el Raval,41.3819,2.17188,Entire home/apt,98,32,0,,,120,285
31036081,APARTAMENTO VINTAGE FAMILIAR - SANTS (BHM2-2420),193618270,Alba,Sants-Montjuïc,Sants,41.38088,2.1358,Entire home/apt,92,32,0,,,120,165
31036160,EXCLUSIVO APARTAMENTO CON PISCINA (BHM2-2925),193618270,Alba,Ciutat Vella,el Barri Gòtic,41.37773,2.17747,Entire home/apt,180,32,0,,,120,36
31036491,HABITACIÓN INDIVIDUAL PARA CHICAS (BHM2-3479),193618270,Alba,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40606,2.16694,Private room,18,32,0,,,120,95
31036497,LUJOSO APARTAMENTO CAMP NOU (BHM2-2708),193618270,Alba,Les Corts,la Maternitat i Sant Ramon,41.37783,2.11667,Entire home/apt,99,32,0,,,120,97
31039960,BIG double bed room in center of Barcelona,231834160,David,Eixample,l'Antiga Esquerra de l'Eixample,41.39064,2.16086,Private room,99,1,21,2019-04-26,3.39,2,89
31040094,Sweet&Comfy near the beach at Bogatel's metro stop,231845783,Iri,Sant Martí,el Parc i la Llacuna del Poblenou,41.39429,2.19222,Private room,60,1,2,2019-07-01,2,2,149
31042977,"Triple Room, in Hospital Clínic",159096046,Iza,Eixample,l'Antiga Esquerra de l'Eixample,41.39153,2.15218,Private room,44,1,23,2019-07-04,3.58,4,149
31046919,CLASSBEDROOM PORT RAMBLAS 1,6099660,Barcelona Bedroom,Ciutat Vella,el Raval,41.37827,2.17459,Entire home/apt,150,1,8,2019-06-22,1.40,49,93
31046927,CLASSBEDROOM PORT RAMBLAS 2,6099660,Barcelona Bedroom,Ciutat Vella,el Raval,41.37826,2.17428,Entire home/apt,150,1,5,2019-06-09,0.84,49,107
31046970,CLASSBEDROOM PORT RAMBLAS 3,6099660,Barcelona Bedroom,Ciutat Vella,el Raval,41.37776,2.17528,Entire home/apt,150,1,7,2019-06-20,1.12,49,97
31048079,MODERNO PISO EN GRAN VIA (BHM2-3420),193618270,Alba,Eixample,Sant Antoni,41.37908,2.15467,Entire home/apt,85,32,0,,,120,244
31049166,Maura room,220420692,Maura,Ciutat Vella,el Raval,41.38089,2.166,Private room,30,1,24,2019-06-27,5.54,1,0
31049691,Single room in Barcelona Glorias,231626537,Norma,Sant Martí,el Clot,41.40792,2.19174,Private room,18,5,1,2019-06-01,0.75,1,14
31052404,COYZ double bedroom in heart of Barcelona,231834160,David,Eixample,l'Antiga Esquerra de l'Eixample,41.38946,2.16032,Private room,99,1,17,2019-03-10,2.63,2,89
31056302,Charming flat. Rabal,190448493,Normand,Ciutat Vella,el Raval,41.37845,2.16529,Entire home/apt,104,3,3,2019-07-03,3,1,47
31057525,Habitación carrer trajá 2,231987655,Manuel,Sants-Montjuïc,la Font de la Guatlla,41.36809,2.14001,Entire home/apt,16,178,0,,,1,363
31067593,Room in Barcelona for two.,229590514,Tusia & Alex,Sant Martí,el Camp de l'Arpa del Clot,41.41106,2.18422,Private room,35,3,16,2019-06-23,2.49,3,73
31069660,COZY CENTER TERRACE,232106021,Samuele,Eixample,l'Antiga Esquerra de l'Eixample,41.38893,2.159,Entire home/apt,37,3,21,2019-06-25,3.35,1,323
31081651,Bombón en la Diagonal/Maciá,224910368,Jordi,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39439,2.1494,Entire home/apt,50,30,0,,,2,365
31083859,"JULY IN BARCELONA! GOTHIC, OLD TOWN mr!",1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.37881,2.18064,Entire home/apt,95,3,1,2019-02-28,0.23,80,134
31085661,Habitación single,10531070,Julia,Eixample,la Nova Esquerra de l'Eixample,41.38148,2.1556,Private room,15,1,19,2019-06-23,2.98,20,332
31085866,Amplia y cómoda habitación Pl.España,10531070,Julia,Eixample,la Nova Esquerra de l'Eixample,41.38158,2.15171,Private room,20,1,17,2019-06-15,2.70,20,338
31087851,Cozy studio Barcelona,49894730,Natalie,Ciutat Vella,el Raval,41.37801,2.16682,Entire home/apt,35,31,1,2019-05-17,0.55,5,313
31087904,Excelente apartamento con perfecta ubicación.,207026321,Amaury,Eixample,la Nova Esquerra de l'Eixample,41.37991,2.14611,Private room,30,1,7,2019-03-10,1.11,3,42
31095290,Modern & Stylish in Plaza Espana with Balcony,32037490,SweetInn,Sants-Montjuïc,Hostafrancs,41.37551,2.1433,Entire home/apt,120,2,5,2019-05-11,0.94,76,142
31095446,Modern & Classic in Plaza Espana with Balcony,32037490,SweetInn,Sants-Montjuïc,Hostafrancs,41.37745,2.14215,Entire home/apt,120,2,8,2019-04-15,1.28,76,154
31097752,★ BEACH SUN by Cocoon Barcelona,229536528,Sabrina,Sant Martí,el Poblenou,41.3964,2.19638,Entire home/apt,135,3,25,2019-06-23,4.39,3,283
31098970,GIRL/INDIVIDUAL ROOM NEXT TO SAGRADA FAMILIA-GAUDI,232372227,Mari,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40247,2.16926,Private room,35,1,1,2019-05-05,0.45,1,2
31101349,Excelente apartamento con perfecta ubicación..,207026321,Amaury,Eixample,la Nova Esquerra de l'Eixample,41.37972,2.14671,Private room,30,1,6,2019-03-18,0.94,3,42
31110379,Preciosa habitación en el centro de Barcelona,232482290,Room Mate Gerard,Eixample,la Dreta de l'Eixample,41.39237,2.17521,Private room,999,1,0,,,2,324
31110380,Lovely design Deluxe double room,225708649,Anna,Eixample,la Dreta de l'Eixample,41.39241,2.16641,Private room,999,1,0,,,2,324
31110581,Preciosa habitación con balcón en el centro de Barcelona,232482290,Room Mate Gerard,Eixample,la Dreta de l'Eixample,41.39207,2.17585,Private room,999,1,0,,,2,326
31112952,Habitación cama individual,232508463,Trilce,Sant Martí,el Camp de l'Arpa del Clot,41.41147,2.18358,Private room,40,30,1,2019-03-31,0.29,1,365
31116239,SUPER CENTRAL PRIVATE DOUBLE  ROOM IN BARCELONA,225421837,Anastasiia Y Jose,Ciutat Vella,el Barri Gòtic,41.38176,2.17577,Private room,60,2,1,2019-06-15,1,3,348
31117626,Barcelona Center - 1 person,180102449,Iván,Eixample,el Fort Pienc,41.40117,2.18241,Private room,18,2,9,2019-06-25,1.99,5,229
31131656,modernist Family Appartment,100007010,Gabriela,Eixample,l'Antiga Esquerra de l'Eixample,41.39105,2.15686,Entire home/apt,130,31,0,,,1,317
31132062,BIG APARTMENT CITY CENTRE NEXT TO SANTS STATION,189525869,Manuel,Eixample,la Nova Esquerra de l'Eixample,41.38161,2.14766,Entire home/apt,79,3,15,2019-06-21,3.15,4,296
31132201,Lovely 3-Bed apartment next to Sagrada Familia,202848558,Esther Y Alex,Eixample,la Sagrada Família,41.40887,2.1796,Entire home/apt,123,2,9,2019-06-09,1.44,20,335
31133214,Lovely 3 Bed Apt w/Terrace & Balcony in Nou Barris,231468480,Marian Angeles,Nou Barris,la Prosperitat,41.44137,2.17967,Entire home/apt,94,2,3,2019-06-30,1.30,3,351
31133542,Best Location: Heart of Old Town,232691262,Max,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18173,Private room,80,30,0,,,1,316
31133784,Excellent exterior room for 3 people,10531070,Julia,Eixample,la Nova Esquerra de l'Eixample,41.38173,2.15107,Private room,25,1,17,2019-06-21,3.57,20,341
31134706,"Big, quiet private room in the heart of Barcelona",658198,Sebastian,Ciutat Vella,el Barri Gòtic,41.38407,2.17446,Private room,19,32,0,,,1,267
31135764,Comfortable Double Room in Barcelona,65958595,Guillermina,Eixample,l'Antiga Esquerra de l'Eixample,41.39266,2.15487,Private room,110,2,4,2019-06-03,0.89,1,6
31135781,Genial habitación en residencia con servicios!,36607755,Igor,Eixample,la Dreta de l'Eixample,41.39851,2.16304,Private room,27,32,0,,,91,344
31140016,MODERN CENTRAL APARTMENT 10 MIN TO PLAZA CATALUÑA,4289463,Dionisio,Eixample,Sant Antoni,41.37773,2.16261,Entire home/apt,79,3,16,2019-06-09,3.18,4,287
31141732,Habitació per viure la gran ciutat de Barcelona,232757080,Daniel,Eixample,la Nova Esquerra de l'Eixample,41.38264,2.14552,Private room,35,30,0,,,1,221
31145668,Vintage Design,128193450,Lola,Eixample,la Dreta de l'Eixample,41.38812,2.16883,Private room,245,3,3,2019-06-23,1.14,1,364
31145711,excelente room doble/TV/terraza plaza España/sants,18931097,Neto,Eixample,la Nova Esquerra de l'Eixample,41.38158,2.14302,Private room,27,2,46,2019-07-06,7.71,1,313
31149166,Habitación individual en Paseo de Gracia,195658484,Mavi,Eixample,la Dreta de l'Eixample,41.39264,2.16609,Private room,46,1,21,2019-06-27,3.77,5,176
31155844,"STA Anna IV, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Barri Gòtic,41.3866,2.17255,Entire home/apt,100,1,0,,,148,246
31155852,"PTF Port Vell, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Barri Gòtic,41.38238,2.17361,Entire home/apt,90,1,6,2019-06-15,1.96,148,287
31157528,SUPER! 2 bedrooms and 2 bathrooms apartment,2579651,"Castro Exclusive XXI, S.L.",Horta-Guinardó,el Guinardó,41.41539,2.17579,Entire home/apt,700,1,0,,,11,365
31158109,Luxurious 3 Bed Apt w/ Terrace in Sants-Montjuic,95722599,Faisal & Ylenia,Sants-Montjuïc,la Bordeta,41.36917,2.13919,Entire home/apt,35,31,0,,,1,333
31159494,Bedroom w/balcony in modernist apt - BCN center,8001897,Jean-Michel,Ciutat Vella,el Raval,41.37513,2.16828,Private room,60,2,9,2019-06-21,2.01,1,0
31162382,INDUSTRIAL MODERN STYLE FLAT IN BEST BORN LOCATION,221136615,Jess,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38861,2.17852,Entire home/apt,40,31,1,2019-02-02,0.19,1,22
31164189,Comoda habitación en el centro de Barcelona,212444484,Norita,Ciutat Vella,el Raval,41.38047,2.16574,Private room,51,1,27,2019-06-30,4.66,2,68
31164796,Habitación doble con litera,208725637,Emma,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39964,2.14939,Private room,28,30,2,2019-07-06,0.52,3,219
31166364,Perfecta habitación comoda Gracia,208725637,Emma,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40041,2.14965,Private room,30,30,1,2019-05-22,0.60,3,326
31166450,Habitación luminosa y amplia en Sant Antoni,193392919,Mariangel,Eixample,Sant Antoni,41.38401,2.16313,Private room,55,5,3,2019-02-03,0.53,1,31
31170630,Modern and centric flat,127653461,Dolors,Ciutat Vella,el Raval,41.37833,2.16716,Entire home/apt,80,32,0,,,1,85
31172403,Charm apartment ramblas and beach,5432336,Patricia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38513,2.18304,Entire home/apt,66,1,24,2019-06-17,3.81,14,135
31178829,Nice and quiet room with breakfast included,126860595,Emma,Sants-Montjuïc,el Poble Sec,41.37199,2.16434,Private room,43,1,33,2019-07-02,5.72,1,268
31182256,Super big room,173771925,Pedro,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40496,2.169,Private room,65,3,4,2019-06-15,0.65,4,44
31185107,Cozy room,173771925,Pedro,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4051,2.16909,Private room,65,3,10,2019-06-19,1.61,4,38
31185130,Born apt 2.2  internal apt,3994718,Sergi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387,2.17793,Entire home/apt,90,32,1,2019-07-04,1,12,121
31185954,3 GUESTS PRIVATE ROOM & PRIVATE BATH IN BARCELONA,225421837,Anastasiia Y Jose,Ciutat Vella,el Barri Gòtic,41.38185,2.17421,Private room,100,3,8,2019-06-09,2.61,3,354
31188547,"BEAUTIFUL DESIGNED MINILOFT NEAR THE BEACH,CENTRAL",233172494,Adrian,Sant Martí,el Poblenou,41.39797,2.20013,Entire home/apt,70,4,6,2019-06-09,1.59,1,49
31190871,HUGE TERRACE LUX APARTMENT BEACHFRONT,971768,Akira,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40585,2.21352,Entire home/apt,725,1,0,,,15,0
31192549,Striking Modern Apartment in a Central Landmark Building at Paseo de Gracia,1399393,Philippe,Eixample,la Dreta de l'Eixample,41.39248,2.16225,Entire home/apt,180,3,16,2019-06-23,2.81,3,153
31192948,Shared room w/ courtyard near Bunkers & Parc Güell,17583171,Silvia,Horta-Guinardó,el Carmel,41.42127,2.15721,Shared room,38,2,14,2019-06-20,2.23,3,40
31195615,Habitación doble. Baño privado,114776439,Rosa María,Gràcia,el Coll,41.41453,2.14552,Private room,24,30,0,,,5,277
31197349,"Picasso Museum: COZY ROOM, wifi, Balcony",233263785,Massimiliano,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38622,2.17836,Private room,46,4,11,2019-06-30,2.43,1,268
